t,state,state_idx
38416,"[3510,4095]",6
38417,"[3510,4095]",6
38418,"[3510,4095]",6
38419,"[2925,3510)",5
38420,"[1170,1755)",2
38421,"[1170,1755)",2
38422,"[1170,1755)",2
38423,"[1170,1755)",2
38424,"[1170,1755)",2
38425,"[1170,1755)",2
38426,"[1170,1755)",2
38427,"[1170,1755)",2
38428,"[3510,4095]",6
38429,"[3510,4095]",6
38430,"[3510,4095]",6
38431,"[3510,4095]",6
38432,"[3510,4095]",6
38433,"[1170,1755)",2
38434,"[585,1170)",1
38435,"[585,1170)",1
38436,"[585,1170)",1
38437,"[585,1170)",1
38438,"[1170,1755)",2
38439,"[1170,1755)",2
38440,"[1170,1755)",2
38441,"[1170,1755)",2
38442,"[1170,1755)",2
38443,"[3510,4095]",6
38444,"[3510,4095]",6
38445,"[3510,4095]",6
38446,"[3510,4095]",6
38447,"[3510,4095]",6
38448,"[3510,4095]",6
38449,"[3510,4095]",6
38450,"[3510,4095]",6
38451,"[3510,4095]",6
38452,"[1755,2340)",3
38453,"[1755,2340)",3
38454,"[1755,2340)",3
38455,"[3510,4095]",6
38456,"[3510,4095]",6
38457,"[3510,4095]",6
38458,"[3510,4095]",6
38459,"[3510,4095]",6
38460,"[3510,4095]",6
38461,"[3510,4095]",6
38462,"[3510,4095]",6
38463,"[3510,4095]",6
38464,"[3510,4095]",6
38465,"[3510,4095]",6
38466,"[3510,4095]",6
38467,"[3510,4095]",6
38468,"[3510,4095]",6
38469,"[3510,4095]",6
38470,"[3510,4095]",6
38471,"[3510,4095]",6
38472,"[3510,4095]",6
38473,"[3510,4095]",6
38474,"[3510,4095]",6
38475,"[3510,4095]",6
38476,"[3510,4095]",6
38477,"[3510,4095]",6
38478,"[3510,4095]",6
38479,"[3510,4095]",6
38480,"[3510,4095]",6
38481,"[3510,4095]",6
38482,"[3510,4095]",6
38483,"[3510,4095]",6
38484,"[3510,4095]",6
38485,"[3510,4095]",6
38486,"[3510,4095]",6
38487,"[3510,4095]",6
38488,"[3510,4095]",6
38489,"[3510,4095]",6
38490,"[3510,4095]",6
38491,"[3510,4095]",6
38492,"[3510,4095]",6
38493,"[3510,4095]",6
38494,"[3510,4095]",6
38495,"[3510,4095]",6
38496,"[3510,4095]",6
38497,"[3510,4095]",6
38498,"[3510,4095]",6
38499,"[3510,4095]",6
38500,"[1755,2340)",3
38501,"[1755,2340)",3
38502,"[3510,4095]",6
38503,"[1170,1755)",2
38504,"[3510,4095]",6
38505,"[3510,4095]",6
38506,"[3510,4095]",6
38507,"[3510,4095]",6
38508,"[3510,4095]",6
38509,"[3510,4095]",6
38510,"[3510,4095]",6
38511,"[3510,4095]",6
38512,"[3510,4095]",6
38513,"[3510,4095]",6
38514,"[3510,4095]",6
38515,"[3510,4095]",6
38516,"[3510,4095]",6
38517,"[3510,4095]",6
38518,"[3510,4095]",6
38519,"[3510,4095]",6
38520,"[3510,4095]",6
38521,"[3510,4095]",6
38522,"[3510,4095]",6
38523,"[3510,4095]",6
38524,"[3510,4095]",6
38525,"[3510,4095]",6
38526,"[3510,4095]",6
38527,"[3510,4095]",6
38528,"[3510,4095]",6
38529,"[3510,4095]",6
38530,"[3510,4095]",6
38531,"[3510,4095]",6
38532,"[3510,4095]",6
38533,"[3510,4095]",6
38534,"[3510,4095]",6
38535,"[3510,4095]",6
38536,"[3510,4095]",6
38537,"[3510,4095]",6
38538,"[3510,4095]",6
38539,"[0,585)",0
38540,"[0,585)",0
38541,"[0,585)",0
38542,"[0,585)",0
38543,"[0,585)",0
38544,"[0,585)",0
38545,"[0,585)",0
38546,"[0,585)",0
38547,"[0,585)",0
38548,"[0,585)",0
38549,"[0,585)",0
38550,"[0,585)",0
38551,"[0,585)",0
38552,"[0,585)",0
38553,"[0,585)",0
38554,"[0,585)",0
38555,"[0,585)",0
38556,"[0,585)",0
38557,"[0,585)",0
38558,"[0,585)",0
38559,"[0,585)",0
38560,"[0,585)",0
38561,"[0,585)",0
38562,"[0,585)",0
38563,"[0,585)",0
38564,"[0,585)",0
38565,"[0,585)",0
38566,"[0,585)",0
38567,"[0,585)",0
38568,"[0,585)",0
38569,"[0,585)",0
38570,"[0,585)",0
38571,"[0,585)",0
38572,"[0,585)",0
38573,"[0,585)",0
38574,"[0,585)",0
38575,"[0,585)",0
38576,"[0,585)",0
38577,"[0,585)",0
38578,"[0,585)",0
38579,"[0,585)",0
38580,"[0,585)",0
38581,"[0,585)",0
38582,"[0,585)",0
38583,"[0,585)",0
38584,"[0,585)",0
38585,"[0,585)",0
38586,"[0,585)",0
38587,"[0,585)",0
38588,"[0,585)",0
38589,"[0,585)",0
38590,"[0,585)",0
38591,"[0,585)",0
38592,"[0,585)",0
38593,"[0,585)",0
38594,"[0,585)",0
38595,"[0,585)",0
38596,"[0,585)",0
38597,"[0,585)",0
38598,"[0,585)",0
38599,"[3510,4095]",6
38600,"[3510,4095]",6
38601,"[3510,4095]",6
38602,"[3510,4095]",6
38603,"[3510,4095]",6
38604,"[3510,4095]",6
38605,"[3510,4095]",6
38606,"[3510,4095]",6
38607,"[3510,4095]",6
38608,"[1170,1755)",2
38609,"[1170,1755)",2
38610,"[1170,1755)",2
38611,"[1170,1755)",2
38612,"[1170,1755)",2
38613,"[1170,1755)",2
38614,"[1170,1755)",2
38615,"[1170,1755)",2
38616,"[3510,4095]",6
38617,"[3510,4095]",6
38618,"[3510,4095]",6
38619,"[3510,4095]",6
38620,"[3510,4095]",6
38621,"[2340,2925)",4
38622,"[1755,2340)",3
38623,"[3510,4095]",6
38624,"[3510,4095]",6
38625,"[3510,4095]",6
38626,"[3510,4095]",6
38627,"[3510,4095]",6
38628,"[3510,4095]",6
38629,"[3510,4095]",6
38630,"[3510,4095]",6
38631,"[3510,4095]",6
38632,"[3510,4095]",6
38633,"[3510,4095]",6
38634,"[3510,4095]",6
38635,"[3510,4095]",6
38636,"[3510,4095]",6
38637,"[3510,4095]",6
38638,"[3510,4095]",6
38639,"[3510,4095]",6
38640,"[3510,4095]",6
38641,"[3510,4095]",6
38642,"[3510,4095]",6
38643,"[3510,4095]",6
38644,"[3510,4095]",6
38645,"[3510,4095]",6
38646,"[3510,4095]",6
38647,"[3510,4095]",6
38648,"[3510,4095]",6
38649,"[3510,4095]",6
38650,"[3510,4095]",6
38651,"[3510,4095]",6
38652,"[3510,4095]",6
38653,"[3510,4095]",6
38654,"[1170,1755)",2
38655,"[585,1170)",1
38656,"[585,1170)",1
38657,"[585,1170)",1
38658,"[1170,1755)",2
38659,"[1170,1755)",2
38660,"[1170,1755)",2
38661,"[1170,1755)",2
38662,"[3510,4095]",6
38663,"[3510,4095]",6
38664,"[3510,4095]",6
38665,"[3510,4095]",6
38666,"[3510,4095]",6
38667,"[3510,4095]",6
38668,"[3510,4095]",6
38669,"[3510,4095]",6
38670,"[3510,4095]",6
38671,"[3510,4095]",6
38672,"[3510,4095]",6
38673,"[3510,4095]",6
38674,"[3510,4095]",6
38675,"[3510,4095]",6
38676,"[3510,4095]",6
38677,"[3510,4095]",6
38678,"[3510,4095]",6
38679,"[3510,4095]",6
38680,"[3510,4095]",6
38681,"[3510,4095]",6
38682,"[3510,4095]",6
38683,"[3510,4095]",6
38684,"[1170,1755)",2
38685,"[1170,1755)",2
38686,"[1755,2340)",3
38687,"[1170,1755)",2
38688,"[1170,1755)",2
38689,"[3510,4095]",6
38690,"[3510,4095]",6
38691,"[3510,4095]",6
38692,"[3510,4095]",6
38693,"[3510,4095]",6
38694,"[3510,4095]",6
38695,"[3510,4095]",6
38696,"[3510,4095]",6
38697,"[3510,4095]",6
38698,"[3510,4095]",6
38699,"[3510,4095]",6
38700,"[3510,4095]",6
38701,"[3510,4095]",6
38702,"[3510,4095]",6
38703,"[3510,4095]",6
38704,"[3510,4095]",6
38705,"[3510,4095]",6
38706,"[3510,4095]",6
38707,"[3510,4095]",6
38708,"[1170,1755)",2
38709,"[585,1170)",1
38710,"[1170,1755)",2
38711,"[1170,1755)",2
38712,"[1170,1755)",2
38713,"[3510,4095]",6
38714,"[3510,4095]",6
38715,"[3510,4095]",6
38716,"[3510,4095]",6
38717,"[3510,4095]",6
38718,"[3510,4095]",6
38719,"[3510,4095]",6
38720,"[2925,3510)",5
38721,"[1170,1755)",2
38722,"[1170,1755)",2
38723,"[1170,1755)",2
38724,"[1170,1755)",2
38725,"[1170,1755)",2
38726,"[1170,1755)",2
38727,"[1170,1755)",2
38728,"[1170,1755)",2
38729,"[1170,1755)",2
38730,"[1170,1755)",2
38731,"[1170,1755)",2
38732,"[585,1170)",1
38733,"[585,1170)",1
38734,"[585,1170)",1
38735,"[1170,1755)",2
38736,"[1170,1755)",2
38737,"[1170,1755)",2
38738,"[1170,1755)",2
38739,"[1170,1755)",2
38740,"[1170,1755)",2
38741,"[1170,1755)",2
38742,"[2925,3510)",5
38743,"[1170,1755)",2
38744,"[1170,1755)",2
38745,"[3510,4095]",6
38746,"[3510,4095]",6
38747,"[3510,4095]",6
38748,"[3510,4095]",6
38749,"[3510,4095]",6
38750,"[3510,4095]",6
38751,"[3510,4095]",6
38752,"[3510,4095]",6
38753,"[3510,4095]",6
38754,"[3510,4095]",6
38755,"[3510,4095]",6
38756,"[3510,4095]",6
38757,"[3510,4095]",6
38758,"[3510,4095]",6
38759,"[3510,4095]",6
38760,"[3510,4095]",6
38761,"[3510,4095]",6
38762,"[3510,4095]",6
38763,"[3510,4095]",6
38764,"[3510,4095]",6
38765,"[3510,4095]",6
38766,"[3510,4095]",6
38767,"[3510,4095]",6
38768,"[3510,4095]",6
38769,"[3510,4095]",6
38770,"[3510,4095]",6
38771,"[3510,4095]",6
38772,"[3510,4095]",6
38773,"[3510,4095]",6
38774,"[585,1170)",1
38775,"[585,1170)",1
38776,"[1755,2340)",3
38777,"[585,1170)",1
38778,"[1170,1755)",2
38779,"[1170,1755)",2
38780,"[1170,1755)",2
38781,"[1755,2340)",3
38782,"[2340,2925)",4
38783,"[1170,1755)",2
38784,"[1170,1755)",2
38785,"[1170,1755)",2
38786,"[1170,1755)",2
38787,"[3510,4095]",6
38788,"[3510,4095]",6
38789,"[3510,4095]",6
38790,"[3510,4095]",6
38791,"[3510,4095]",6
38792,"[3510,4095]",6
38793,"[3510,4095]",6
38794,"[3510,4095]",6
38795,"[3510,4095]",6
38796,"[3510,4095]",6
38797,"[1170,1755)",2
38798,"[1170,1755)",2
38799,"[1170,1755)",2
38800,"[1170,1755)",2
38801,"[1170,1755)",2
38802,"[1170,1755)",2
38803,"[1170,1755)",2
38804,"[1170,1755)",2
38805,"[3510,4095]",6
38806,"[3510,4095]",6
38807,"[3510,4095]",6
38808,"[3510,4095]",6
38809,"[3510,4095]",6
38810,"[3510,4095]",6
38811,"[3510,4095]",6
38812,"[3510,4095]",6
38813,"[3510,4095]",6
38814,"[3510,4095]",6
38815,"[3510,4095]",6
38816,"[3510,4095]",6
38817,"[3510,4095]",6
38818,"[3510,4095]",6
38819,"[3510,4095]",6
38820,"[3510,4095]",6
38821,"[3510,4095]",6
38822,"[3510,4095]",6
38823,"[3510,4095]",6
38824,"[3510,4095]",6
38825,"[3510,4095]",6
38826,"[3510,4095]",6
38827,"[3510,4095]",6
38828,"[3510,4095]",6
38829,"[3510,4095]",6
38830,"[3510,4095]",6
38831,"[3510,4095]",6
38832,"[3510,4095]",6
38833,"[3510,4095]",6
38834,"[3510,4095]",6
38835,"[3510,4095]",6
38836,"[3510,4095]",6
38837,"[3510,4095]",6
38838,"[3510,4095]",6
38839,"[3510,4095]",6
38840,"[3510,4095]",6
38841,"[3510,4095]",6
38842,"[3510,4095]",6
38843,"[3510,4095]",6
38844,"[3510,4095]",6
38845,"[3510,4095]",6
38846,"[3510,4095]",6
38847,"[3510,4095]",6
38848,"[3510,4095]",6
38849,"[2340,2925)",4
38850,"[2340,2925)",4
38851,"[3510,4095]",6
38852,"[3510,4095]",6
38853,"[3510,4095]",6
38854,"[3510,4095]",6
38855,"[3510,4095]",6
38856,"[3510,4095]",6
38857,"[3510,4095]",6
38858,"[3510,4095]",6
38859,"[3510,4095]",6
38860,"[3510,4095]",6
38861,"[3510,4095]",6
38862,"[1170,1755)",2
38863,"[1170,1755)",2
38864,"[3510,4095]",6
38865,"[3510,4095]",6
38866,"[3510,4095]",6
38867,"[3510,4095]",6
38868,"[3510,4095]",6
38869,"[3510,4095]",6
38870,"[3510,4095]",6
38871,"[3510,4095]",6
38872,"[3510,4095]",6
38873,"[3510,4095]",6
38874,"[3510,4095]",6
38875,"[3510,4095]",6
38876,"[3510,4095]",6
38877,"[3510,4095]",6
38878,"[3510,4095]",6
38879,"[3510,4095]",6
38880,"[3510,4095]",6
38881,"[3510,4095]",6
38882,"[3510,4095]",6
38883,"[3510,4095]",6
38884,"[3510,4095]",6
38885,"[3510,4095]",6
38886,"[3510,4095]",6
38887,"[3510,4095]",6
38888,"[3510,4095]",6
38889,"[3510,4095]",6
38890,"[3510,4095]",6
38891,"[3510,4095]",6
38892,"[3510,4095]",6
38893,"[3510,4095]",6
38894,"[3510,4095]",6
38895,"[3510,4095]",6
38896,"[3510,4095]",6
38897,"[3510,4095]",6
38898,"[3510,4095]",6
38899,"[3510,4095]",6
38900,"[3510,4095]",6
38901,"[3510,4095]",6
38902,"[3510,4095]",6
38903,"[1755,2340)",3
38904,"[2340,2925)",4
38905,"[2340,2925)",4
38906,"[1170,1755)",2
38907,"[1170,1755)",2
38908,"[1170,1755)",2
38909,"[1170,1755)",2
38910,"[1170,1755)",2
38911,"[1170,1755)",2
38912,"[1170,1755)",2
38913,"[1170,1755)",2
38914,"[1170,1755)",2
38915,"[585,1170)",1
38916,"[585,1170)",1
38917,"[585,1170)",1
38918,"[585,1170)",1
38919,"[585,1170)",1
38920,"[585,1170)",1
38921,"[585,1170)",1
38922,"[585,1170)",1
38923,"[585,1170)",1
38924,"[585,1170)",1
38925,"[585,1170)",1
38926,"[585,1170)",1
38927,"[585,1170)",1
38928,"[585,1170)",1
38929,"[1755,2340)",3
38930,"[3510,4095]",6
38931,"[3510,4095]",6
38932,"[3510,4095]",6
38933,"[3510,4095]",6
38934,"[3510,4095]",6
38935,"[3510,4095]",6
38936,"[3510,4095]",6
38937,"[3510,4095]",6
38938,"[3510,4095]",6
38939,"[3510,4095]",6
38940,"[3510,4095]",6
38941,"[3510,4095]",6
38942,"[1170,1755)",2
38943,"[3510,4095]",6
38944,"[3510,4095]",6
38945,"[3510,4095]",6
38946,"[3510,4095]",6
38947,"[3510,4095]",6
38948,"[3510,4095]",6
38949,"[3510,4095]",6
38950,"[3510,4095]",6
38951,"[3510,4095]",6
38952,"[3510,4095]",6
38953,"[3510,4095]",6
38954,"[3510,4095]",6
38955,"[3510,4095]",6
38956,"[3510,4095]",6
38957,"[3510,4095]",6
38958,"[1170,1755)",2
38959,"[1170,1755)",2
38960,"[1170,1755)",2
38961,"[1170,1755)",2
38962,"[1170,1755)",2
38963,"[1170,1755)",2
38964,"[1170,1755)",2
38965,"[585,1170)",1
38966,"[585,1170)",1
38967,"[1755,2340)",3
38968,"[1170,1755)",2
38969,"[1170,1755)",2
38970,"[3510,4095]",6
38971,"[3510,4095]",6
38972,"[3510,4095]",6
38973,"[3510,4095]",6
38974,"[3510,4095]",6
38975,"[3510,4095]",6
38976,"[3510,4095]",6
38977,"[3510,4095]",6
38978,"[3510,4095]",6
38979,"[3510,4095]",6
38980,"[3510,4095]",6
38981,"[3510,4095]",6
38982,"[3510,4095]",6
38983,"[3510,4095]",6
38984,"[3510,4095]",6
38985,"[3510,4095]",6
38986,"[3510,4095]",6
38987,"[3510,4095]",6
38988,"[3510,4095]",6
38989,"[3510,4095]",6
38990,"[585,1170)",1
38991,"[1170,1755)",2
38992,"[1170,1755)",2
38993,"[1170,1755)",2
38994,"[1170,1755)",2
38995,"[585,1170)",1
38996,"[585,1170)",1
38997,"[585,1170)",1
38998,"[585,1170)",1
38999,"[585,1170)",1
39000,"[585,1170)",1
39001,"[585,1170)",1
39002,"[585,1170)",1
39003,"[585,1170)",1
39004,"[585,1170)",1
39005,"[585,1170)",1
39006,"[585,1170)",1
39007,"[585,1170)",1
39008,"[585,1170)",1
39009,"[585,1170)",1
39010,"[585,1170)",1
39011,"[3510,4095]",6
39012,"[3510,4095]",6
39013,"[3510,4095]",6
39014,"[3510,4095]",6
39015,"[3510,4095]",6
39016,"[0,585)",0
39017,"[0,585)",0
39018,"[0,585)",0
39019,"[0,585)",0
39020,"[0,585)",0
39021,"[0,585)",0
39022,"[0,585)",0
39023,"[0,585)",0
39024,"[0,585)",0
39025,"[0,585)",0
39026,"[0,585)",0
39027,"[0,585)",0
39028,"[0,585)",0
39029,"[0,585)",0
39030,"[0,585)",0
39031,"[0,585)",0
39032,"[0,585)",0
39033,"[0,585)",0
39034,"[0,585)",0
39035,"[0,585)",0
39036,"[0,585)",0
39037,"[0,585)",0
39038,"[0,585)",0
39039,"[0,585)",0
39040,"[0,585)",0
39041,"[0,585)",0
39042,"[0,585)",0
39043,"[0,585)",0
39044,"[0,585)",0
39045,"[0,585)",0
39046,"[0,585)",0
39047,"[3510,4095]",6
39048,"[3510,4095]",6
39049,"[3510,4095]",6
39050,"[3510,4095]",6
39051,"[3510,4095]",6
39052,"[3510,4095]",6
39053,"[3510,4095]",6
39054,"[3510,4095]",6
39055,"[3510,4095]",6
39056,"[3510,4095]",6
39057,"[3510,4095]",6
39058,"[3510,4095]",6
39059,"[3510,4095]",6
39060,"[3510,4095]",6
39061,"[3510,4095]",6
39062,"[3510,4095]",6
39063,"[3510,4095]",6
39064,"[3510,4095]",6
39065,"[3510,4095]",6
39066,"[3510,4095]",6
39067,"[3510,4095]",6
39068,"[3510,4095]",6
39069,"[3510,4095]",6
39070,"[3510,4095]",6
39071,"[3510,4095]",6
39072,"[3510,4095]",6
39073,"[3510,4095]",6
39074,"[3510,4095]",6
39075,"[3510,4095]",6
39076,"[3510,4095]",6
39077,"[3510,4095]",6
39078,"[3510,4095]",6
39079,"[3510,4095]",6
39080,"[3510,4095]",6
39081,"[3510,4095]",6
39082,"[2340,2925)",4
39083,"[3510,4095]",6
39084,"[3510,4095]",6
39085,"[3510,4095]",6
39086,"[3510,4095]",6
39087,"[3510,4095]",6
39088,"[3510,4095]",6
39089,"[3510,4095]",6
39090,"[3510,4095]",6
39091,"[3510,4095]",6
39092,"[3510,4095]",6
39093,"[3510,4095]",6
39094,"[3510,4095]",6
39095,"[3510,4095]",6
39096,"[3510,4095]",6
39097,"[3510,4095]",6
39098,"[3510,4095]",6
39099,"[3510,4095]",6
39100,"[3510,4095]",6
39101,"[3510,4095]",6
39102,"[3510,4095]",6
39103,"[3510,4095]",6
39104,"[3510,4095]",6
39105,"[3510,4095]",6
39106,"[3510,4095]",6
39107,"[3510,4095]",6
39108,"[3510,4095]",6
39109,"[3510,4095]",6
39110,"[3510,4095]",6
39111,"[3510,4095]",6
39112,"[3510,4095]",6
39113,"[3510,4095]",6
39114,"[3510,4095]",6
39115,"[3510,4095]",6
39116,"[3510,4095]",6
39117,"[3510,4095]",6
39118,"[3510,4095]",6
39119,"[3510,4095]",6
39120,"[3510,4095]",6
39121,"[3510,4095]",6
39122,"[3510,4095]",6
39123,"[3510,4095]",6
39124,"[3510,4095]",6
39125,"[3510,4095]",6
39126,"[3510,4095]",6
39127,"[3510,4095]",6
39128,"[3510,4095]",6
39129,"[3510,4095]",6
39130,"[3510,4095]",6
39131,"[3510,4095]",6
39132,"[3510,4095]",6
39133,"[1170,1755)",2
39134,"[1170,1755)",2
39135,"[1170,1755)",2
39136,"[1170,1755)",2
39137,"[1170,1755)",2
39138,"[1170,1755)",2
39139,"[3510,4095]",6
39140,"[3510,4095]",6
39141,"[3510,4095]",6
39142,"[3510,4095]",6
39143,"[3510,4095]",6
39144,"[3510,4095]",6
39145,"[3510,4095]",6
39146,"[3510,4095]",6
39147,"[3510,4095]",6
39148,"[3510,4095]",6
39149,"[3510,4095]",6
39150,"[3510,4095]",6
39151,"[3510,4095]",6
39152,"[3510,4095]",6
39153,"[3510,4095]",6
39154,"[3510,4095]",6
39155,"[3510,4095]",6
39156,"[3510,4095]",6
39157,"[3510,4095]",6
39158,"[3510,4095]",6
39159,"[3510,4095]",6
39160,"[3510,4095]",6
39161,"[3510,4095]",6
39162,"[3510,4095]",6
39163,"[3510,4095]",6
39164,"[3510,4095]",6
39165,"[3510,4095]",6
39166,"[3510,4095]",6
39167,"[3510,4095]",6
39168,"[3510,4095]",6
39169,"[3510,4095]",6
39170,"[3510,4095]",6
39171,"[3510,4095]",6
39172,"[3510,4095]",6
39173,"[3510,4095]",6
39174,"[3510,4095]",6
39175,"[3510,4095]",6
39176,"[3510,4095]",6
39177,"[3510,4095]",6
39178,"[3510,4095]",6
39179,"[3510,4095]",6
39180,"[3510,4095]",6
39181,"[3510,4095]",6
39182,"[3510,4095]",6
39183,"[3510,4095]",6
39184,"[3510,4095]",6
39185,"[3510,4095]",6
39186,"[3510,4095]",6
39187,"[3510,4095]",6
39188,"[3510,4095]",6
39189,"[3510,4095]",6
39190,"[3510,4095]",6
39191,"[3510,4095]",6
39192,"[3510,4095]",6
39193,"[3510,4095]",6
39194,"[3510,4095]",6
39195,"[3510,4095]",6
39196,"[3510,4095]",6
39197,"[3510,4095]",6
39198,"[3510,4095]",6
39199,"[3510,4095]",6
39200,"[3510,4095]",6
39201,"[3510,4095]",6
39202,"[3510,4095]",6
39203,"[3510,4095]",6
39204,"[3510,4095]",6
39205,"[3510,4095]",6
39206,"[3510,4095]",6
39207,"[3510,4095]",6
39208,"[3510,4095]",6
39209,"[3510,4095]",6
39210,"[585,1170)",1
39211,"[585,1170)",1
39212,"[3510,4095]",6
39213,"[3510,4095]",6
39214,"[3510,4095]",6
39215,"[3510,4095]",6
39216,"[3510,4095]",6
39217,"[3510,4095]",6
39218,"[3510,4095]",6
39219,"[3510,4095]",6
39220,"[3510,4095]",6
39221,"[3510,4095]",6
39222,"[3510,4095]",6
39223,"[3510,4095]",6
39224,"[3510,4095]",6
39225,"[3510,4095]",6
39226,"[3510,4095]",6
39227,"[3510,4095]",6
39228,"[3510,4095]",6
39229,"[3510,4095]",6
39230,"[3510,4095]",6
39231,"[3510,4095]",6
39232,"[3510,4095]",6
39233,"[3510,4095]",6
39234,"[3510,4095]",6
39235,"[3510,4095]",6
39236,"[3510,4095]",6
39237,"[3510,4095]",6
39238,"[3510,4095]",6
39239,"[3510,4095]",6
39240,"[3510,4095]",6
39241,"[3510,4095]",6
39242,"[3510,4095]",6
39243,"[3510,4095]",6
39244,"[3510,4095]",6
39245,"[3510,4095]",6
39246,"[3510,4095]",6
39247,"[3510,4095]",6
39248,"[3510,4095]",6
39249,"[3510,4095]",6
39250,"[3510,4095]",6
39251,"[3510,4095]",6
39252,"[3510,4095]",6
39253,"[3510,4095]",6
39254,"[3510,4095]",6
39255,"[3510,4095]",6
39256,"[3510,4095]",6
39257,"[3510,4095]",6
39258,"[3510,4095]",6
39259,"[3510,4095]",6
39260,"[3510,4095]",6
39261,"[1170,1755)",2
39262,"[1170,1755)",2
39263,"[1170,1755)",2
39264,"[1170,1755)",2
39265,"[3510,4095]",6
39266,"[3510,4095]",6
39267,"[3510,4095]",6
39268,"[3510,4095]",6
39269,"[3510,4095]",6
39270,"[3510,4095]",6
39271,"[3510,4095]",6
39272,"[1170,1755)",2
39273,"[1170,1755)",2
39274,"[3510,4095]",6
39275,"[3510,4095]",6
39276,"[3510,4095]",6
39277,"[3510,4095]",6
39278,"[3510,4095]",6
39279,"[3510,4095]",6
39280,"[3510,4095]",6
39281,"[3510,4095]",6
39282,"[3510,4095]",6
39283,"[3510,4095]",6
39284,"[3510,4095]",6
39285,"[3510,4095]",6
39286,"[3510,4095]",6
39287,"[3510,4095]",6
39288,"[3510,4095]",6
39289,"[3510,4095]",6
39290,"[3510,4095]",6
39291,"[3510,4095]",6
39292,"[3510,4095]",6
39293,"[3510,4095]",6
39294,"[3510,4095]",6
39295,"[3510,4095]",6
39296,"[3510,4095]",6
39297,"[3510,4095]",6
39298,"[3510,4095]",6
39299,"[3510,4095]",6
39300,"[3510,4095]",6
39301,"[3510,4095]",6
39302,"[3510,4095]",6
39303,"[3510,4095]",6
39304,"[3510,4095]",6
39305,"[3510,4095]",6
39306,"[3510,4095]",6
39307,"[3510,4095]",6
39308,"[3510,4095]",6
39309,"[3510,4095]",6
39310,"[1755,2340)",3
39311,"[2340,2925)",4
39312,"[3510,4095]",6
39313,"[3510,4095]",6
39314,"[3510,4095]",6
39315,"[3510,4095]",6
39316,"[3510,4095]",6
39317,"[3510,4095]",6
39318,"[3510,4095]",6
39319,"[3510,4095]",6
39320,"[3510,4095]",6
39321,"[3510,4095]",6
39322,"[3510,4095]",6
39323,"[3510,4095]",6
39324,"[3510,4095]",6
39325,"[1755,2340)",3
39326,"[1755,2340)",3
39327,"[3510,4095]",6
39328,"[3510,4095]",6
39329,"[3510,4095]",6
39330,"[3510,4095]",6
39331,"[3510,4095]",6
39332,"[3510,4095]",6
39333,"[3510,4095]",6
39334,"[3510,4095]",6
39335,"[3510,4095]",6
39336,"[3510,4095]",6
39337,"[3510,4095]",6
39338,"[3510,4095]",6
39339,"[3510,4095]",6
39340,"[3510,4095]",6
39341,"[3510,4095]",6
39342,"[3510,4095]",6
39343,"[3510,4095]",6
39344,"[3510,4095]",6
39345,"[3510,4095]",6
39346,"[3510,4095]",6
39347,"[3510,4095]",6
39348,"[3510,4095]",6
39349,"[3510,4095]",6
39350,"[3510,4095]",6
39351,"[3510,4095]",6
39352,"[3510,4095]",6
39353,"[3510,4095]",6
39354,"[3510,4095]",6
39355,"[3510,4095]",6
39356,"[3510,4095]",6
39357,"[3510,4095]",6
39358,"[3510,4095]",6
39359,"[3510,4095]",6
39360,"[3510,4095]",6
39361,"[3510,4095]",6
39362,"[3510,4095]",6
39363,"[3510,4095]",6
39364,"[3510,4095]",6
39365,"[3510,4095]",6
39366,"[3510,4095]",6
39367,"[3510,4095]",6
39368,"[3510,4095]",6
39369,"[3510,4095]",6
39370,"[3510,4095]",6
39371,"[3510,4095]",6
39372,"[3510,4095]",6
39373,"[3510,4095]",6
39374,"[3510,4095]",6
39375,"[3510,4095]",6
39376,"[3510,4095]",6
39377,"[3510,4095]",6
39378,"[3510,4095]",6
39379,"[3510,4095]",6
39380,"[3510,4095]",6
39381,"[3510,4095]",6
39382,"[3510,4095]",6
39383,"[3510,4095]",6
39384,"[3510,4095]",6
39385,"[3510,4095]",6
39386,"[3510,4095]",6
39387,"[3510,4095]",6
39388,"[3510,4095]",6
39389,"[3510,4095]",6
39390,"[3510,4095]",6
39391,"[3510,4095]",6
39392,"[3510,4095]",6
